layer_id	Title	Thesaurus	Placekey
AMS7810_S250_U54_NG49_2	AMS China : Chih-chiang Region (Raster Image)	GNS (NIMA)	China | Chih-chiang | Zhijiang | YÂ¿Â¿anchow | Hunan Sheng | Hunan Province | Guizhou Sheng
AMS7810_S250_U54_NG49_2	AMS China : Chih-chiang Region (Raster Image)	None	Guizhou Province
AMS7810_S250_U54_NG49_3	AMS China : Shao-yang Region (Raster Image)	GNS (NIMA)	China | Shaoyang | Paoking | Hunan Sheng | Hunan Province
AMS7810_S250_U54_NG49_3	AMS China : Shao-yang Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Shao-yang
AMS7810_S250_U54_NG49_4	AMS China : Hsiang-t'an Region (Raster Image)	GNS (NIMA)	China | Hsiang-tan | Xiangtan | Siangtan | Hunan Sheng | Hunan Province | Jiangxi Sheng
AMS7810_S250_U54_NG49_4	AMS China : Hsiang-t'an Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Hsiang-t'an
AMS7810_S250_U54_NG49_4	AMS China : Hsiang-t'an Region (Raster Image)	None	Jiangxi Province
AMS7810_S250_U54_NG49_5	AMS China : San-sui Region (Raster Image)	GNS (NIMA)	China | Sansui | Bagong | Chiung-shui | Hunan Sheng | Hunan Province | Guizhou Sheng | Guangxi Zhuangzu Zizhiqu | Guangxi, Zhuang Autonomous Region of
AMS7810_S250_U54_NG49_5	AMS China : San-sui Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	San-sui
AMS7810_S250_U54_NG49_5	AMS China : San-sui Region (Raster Image)	None	Guizhou Province
AMS7810_S250_U54_NG49_6	AMS China : Ching-hsien Region (Raster Image)	GNS (NIMA)	China | Ching-hsien | Quyang | Jingxian | Tsinghsien | Hunan Sheng | Hunan Province | Guizhou Sheng | Guangxi Zhuangzu Zizhiqu | Guangxi, Zhuang Autonomous Region of
AMS7810_S250_U54_NG49_6	AMS China : Ching-hsien Region (Raster Image)	None	Guizhou Province
AMS7810_S250_U54_NG49_7	AMS China : Ling-ling Region (Raster Image)	GNS (NIMA)	China | Lingling | Yongzhou | Yungchow | Hunan Sheng | Hunan Province | Guangxi Zhuangzu Zizhiqu | Guangxi, Zhuang Autonomous Region of
AMS7810_S250_U54_NG49_7	AMS China : Ling-ling Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Ling-ling
AMS7810_S250_U54_NG49_8	AMS China : Heng-yang Region (Raster Image)	GNS (NIMA)	China | Hengyang | Hengchow | Hunan Sheng | Hunan Province | Jiangxi Sheng
AMS7810_S250_U54_NG49_8	AMS China : Heng-yang Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Heng-yang
AMS7810_S250_U54_NG49_8	AMS China : Heng-yang Region (Raster Image)	None	Jiangxi Province
AMS7810_S250_U54_NG49_9	AMS China : Jung-chiang Region (Raster Image)	GNS (NIMA)	China | Jung-chiang | Rongjiang | Guzhou | Jungkiang | Guizhou Sheng | Guangxi Zhuangzu Zizhiqu | Guangxi, Zhuang Autonomous Region of
AMS7810_S250_U54_NG49_9	AMS China : Jung-chiang Region (Raster Image)	None	Guizhou Province
AMS7810_S250_U54_NG50_1	AMS China : Chi-an Region (Raster Image)	GNS (NIMA)	China | Chi-an | Ji'an | Luling | Jiangxi Sheng
AMS7810_S250_U54_NG50_1	AMS China : Chi-an Region (Raster Image)	None	Lu-ling | Jiangxi Province
AMS7810_S250_U54_NG50_10	AMS China : Ch'ang-t'ing Region (Raster Image)	GNS (NIMA)	China | Changting | Tingzhou | Tingchow | Jiangxi Sheng | Fujian Sheng
AMS7810_S250_U54_NG50_10	AMS China : Ch'ang-t'ing Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Ch'ang-t'ing
AMS7810_S250_U54_NG50_10	AMS China : Ch'ang-t'ing Region (Raster Image)	None	Jiangxi Province | Fujian Province
AMS7810_S250_U54_NG50_11	AMS China : Yung-ch'un Region (Raster Image)	GNS (NIMA)	China | Yung-ch'un | Yongchun | Taocheng | Fujian Sheng
AMS7810_S250_U54_NG50_11	AMS China : Yung-ch'un Region (Raster Image)	None	Fujian Province
AMS7810_S250_U54_NG50_12	AMS China : P'u-t'ien Region (Raster Image)	GNS (NIMA)	China | P'u-t'ien | Putian | Hinghwa | Fujian Sheng
AMS7810_S250_U54_NG50_12	AMS China : P'u-t'ien Region (Raster Image)	None	Fujian Province
AMS7810_S250_U54_NG50_13	AMS China : Lung-ch'uan Region (Raster Image)	GNS (NIMA)	China | Lung-ch'uan | Longchuan | Laolong | Jiangxi Sheng | Guangdong Sheng
AMS7810_S250_U54_NG50_13	AMS China : Lung-ch'uan Region (Raster Image)	None	Lungchun | Jiangxi Province | Guangdong Province
AMS7810_S250_U54_NG50_14	AMS China : Mei-hsien Region (Raster Image)	GNS (NIMA)	China | Mei-hsien | Meixian | Meizhou | Kaying | Guangdong Sheng | Jiangxi Sheng | Fujian Sheng
AMS7810_S250_U54_NG50_14	AMS China : Mei-hsien Region (Raster Image)	None	Guangdong Province | Jiangxi Province | Fujian Province
AMS7810_S250_U54_NG50_15	AMS China : Hsia-men Region (Raster Image)	GNS (NIMA)	China | Hsia-men | Xiamen | Amoy | Fujian Sheng
AMS7810_S250_U54_NG50_15	AMS China : Hsia-men Region (Raster Image)	None	Fujian Province
AMS7810_S250_U54_NG50_16	AMS China : Chin-chiang Region (Raster Image)	GNS (NIMA)	China | Chin-chiang | Quanzhou | Ch'Â¿Â¿an-chou | Fujian Sheng
AMS7810_S250_U54_NG50_16	AMS China : Chin-chiang Region (Raster Image)	None	ChÂ¿Â¿anchow | Fujian Province
AMS7810_S250_U54_NG50_2	AMS China : Nan-ch'eng Region (Raster Image)	GNS (NIMA)	China | Nancheng | Jianchang | Chien-ch'ang | Jiangxi Sheng | Fujian Sheng
AMS7810_S250_U54_NG50_2	AMS China : Nan-ch'eng Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Nan-ch'eng
AMS7810_S250_U54_NG50_2	AMS China : Nan-ch'eng Region (Raster Image)	None	Jiangxi Province | Fujian Province
AMS7810_S250_U54_NG50_3	AMS China : Chien-ou Region (Raster Image)	GNS (NIMA)	China | Chien-ou | Jian'ou | Kienning | Jiangxi Sheng | Fujian Sheng
AMS7810_S250_U54_NG50_3	AMS China : Chien-ou Region (Raster Image)	None	Jiangxi Province | Fujian Province
AMS7810_S250_U54_NG50_4	AMS China : P'u-ch'eng Region (Raster Image)	GNS (NIMA)	China | Pucheng | Nanpu | Fujian Sheng | Zhejiang Sheng
AMS7810_S250_U54_NG50_4	AMS China : P'u-ch'eng Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	P'u-ch'eng
AMS7810_S250_U54_NG50_4	AMS China : P'u-ch'eng Region (Raster Image)	None	Fujian Province | Zhejiang Province
AMS7810_S250_U54_NG50_5	AMS China : T'ai-ho Region (Raster Image)	GNS (NIMA)	China | T'ai-ho | Taihe | Chengjiang | Jiangxi Sheng | Hunan Sheng | Hunan Province
AMS7810_S250_U54_NG50_5	AMS China : T'ai-ho Region (Raster Image)	None	Jiangxi Province
AMS7810_S250_U54_NG50_6	AMS China : Ning-tu Region (Raster Image)	GNS (NIMA)	China | Ning-tu | Ningdu | Meijiang | Jiangxi Sheng | Fujian Sheng
AMS7810_S250_U54_NG50_6	AMS China : Ning-tu Region (Raster Image)	None	Jiangxi Province | Fujian Province
AMS7810_S250_U54_NG50_7	AMS China : Nan-p'ing Region (Raster Image)	GNS (NIMA)	China | Nanping | Yenping | Fujian Sheng
AMS7810_S250_U54_NG50_7	AMS China : Nan-p'ing Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Nan-p'ing
AMS7810_S250_U54_NG50_7	AMS China : Nan-p'ing Region (Raster Image)	None	Fujian Province
AMS7810_S250_U54_NG50_8	AMS China : Fu-chou Region (Raster Image)	GNS (NIMA)	China | Fu-chou | Fuzhou | Foochow | Fujian Sheng
AMS7810_S250_U54_NG50_8	AMS China : Fu-chou Region (Raster Image)	None	Fujian Province
AMS7810_S250_U54_NG50_9	AMS China : Kan-hsien Region (Raster Image)	GNS (NIMA)	China | Kan-hsien | Ganzhou | Jiangxi Sheng | Guangdong Sheng | Hunan Sheng | Hunan Province
AMS7810_S250_U54_NG50_9	AMS China : Kan-hsien Region (Raster Image)	None	Jiangxi Province | Guangdong Province
AMS7810_S250_U54_NG51_1	AMS China : Jui-an Region (Raster Image)	GNS (NIMA)	China | Jui-an | Rui'an | Zhejiang Sheng | Fujian Sheng
AMS7810_S250_U54_NG51_1	AMS China : Jui-an Region (Raster Image)	None	Zhejiang Province | Fujian Province
AMS7810_S250_U54_NG51_5	AMS China : Hsia-p'u Region (Raster Image)	GNS (NIMA)	China | Hsia-p'u | Xiapu | Songcheng | Fujian Sheng
AMS7810_S250_U54_NG51_5	AMS China : Hsia-p'u Region (Raster Image)	None	Fujian Province
AMS7810_S250_U54_NH44_12	AMS China Mustang (Nepal) Region	GNS (NIMA)	China | Mustang | Nepal
AMS7810_S250_U54_NH44_7	AMS China Manasarowar (Tibet) Region	GNS (NIMA)	China | Manasarowar | Tibet | Xizang Zizhiqu | Mapam Yumco
AMS7810_S250_U54_NH45_14	AMS China Tingri Dzong (Tibet) Region	GNS (NIMA)	China | Tingri Dzong | Xegar | Xizang Zizhiqu | Tibet
AMS7810_S250_U54_NH45_16	AMS China Gyangtse (Tibet) Region	GNS (NIMA)	China | Gyangtse | Gyangze | Xizang Zizhiqu | Tibet
AMS7810_S250_U54_NH46_12	AMS China Namcha Barwa (Tibet) Region	GNS (NIMA)	China | Namcha Barwa | Namjagbarwa Feng | Xizang Zizhiqu | Tibet
AMS7810_S250_U54_NH46_13	AMS China Yamdrog Tsho (Tibet) Region	GNS (NIMA)	China | Yamdrog Tsho | Tibet | Yamzho Yumco | Xizang Zizhiqu
AMS7810_S250_U54_NH46_14	AMS China Trigu Tsho (Tibet) Region	GNS (NIMA)	China | Trigu Tsho | Trigu Dzong | Chigu | Xizang Zizhiqu | Tibet
AMS7810_S250_U54_NH47_13	AMS China Li-Ma Region	GNS (NIMA)	China | Li-Ma | Tibet | Zayu | Xizang Zizhiqu Province
AMS7810_S250_U54_NH47_9	AMS China Su-Tun Region	GNS (NIMA)	China | Su-Tun | Xizang Zizhiqu Province | Tibet | Rawu | Sumzon
AMS7810_S250_U54_NH48_10	AMS China : Tzu-kung Region (Raster Image)	GNS (NIMA)	China | Tzu-kung | Zigong | Tzu-liu-ching | Sichuan Sheng
AMS7810_S250_U54_NH48_10	AMS China : Tzu-kung Region (Raster Image)	None	Sichuan Province
AMS7810_S250_U54_NH48_11	AMS China : Nei-chiang Region (Raster Image)	GNS (NIMA)	China | Nei-chiang | Neijiang | Neikiang | Sichuan Sheng | Chongqing Shi
AMS7810_S250_U54_NH48_11	AMS China : Nei-chiang Region (Raster Image)	None	Sichuan Province
AMS7810_S250_U54_NH48_12	AMS China : Ch'ung-ch'ing Region (Raster Image)	GNS (NIMA)	China | Ch'ung-ch'ing | Chongqing | Chungking | Chongqing Shi | Guizhou Sheng
AMS7810_S250_U54_NH48_12	AMS China : Ch'ung-ch'ing Region (Raster Image)	None	Guizhou Province
AMS7810_S250_U54_NH48_14	AMS China : I-pin Region (Raster Image)	GNS (NIMA)	China | I-pin | Yibin | Suifu | Sichuan Sheng | Yunnan Sheng | Yunnan Province
AMS7810_S250_U54_NH48_14	AMS China : I-pin Region (Raster Image)	None	Sichuan Province
AMS7810_S250_U54_NH48_15	AMS China : Ho-chiang Region (Raster Image)	GNS (NIMA)	China | Ho-chiang | Hejiang | Hokiang | Sichuan Sheng | Yunnan Sheng | Yunnan Province | Guizhou Sheng | Chongqing Shi
AMS7810_S250_U54_NH48_15	AMS China : Ho-chiang Region (Raster Image)	None	Sichuan Province | Guizhou Province
AMS7810_S250_U54_NH48_16	AMS China : T'ung-tzu Region (Raster Image)	GNS (NIMA)	China | T'ung-tzu | Tongzi | Loushanguan | Tungtze | Guizhou Sheng | Chongqing Shi
AMS7810_S250_U54_NH48_16	AMS China : T'ung-tzu Region (Raster Image)	None	Guizhou Province
AMS7810_S250_U54_NH48_2	AMS China : Mien-chu Region (Raster Image)	GNS (NIMA)	China | Mien-chu | Mianzhu | Sichuan Sheng
AMS7810_S250_U54_NH48_2	AMS China : Mien-chu Region (Raster Image)	None	Sichuan Province
AMS7810_S250_U54_NH48_3	AMS China : Lang-chung Region (Raster Image)	GNS (NIMA)	China | Lang-chung | Langzhong | Paoning | Sichuan Sheng
AMS7810_S250_U54_NH48_3	AMS China : Lang-chung Region (Raster Image)	None	Pao-ning | Sichuan Province
AMS7810_S250_U54_NH48_5	AMS China : Chiung-lai Region (Raster Image)	GNS (NIMA)	China | Ch'iung-lai | Qionglai | Linqiong | Chiungchou | Sichuan Sheng
AMS7810_S250_U54_NH48_5	AMS China : Chiung-lai Region (Raster Image)	None	Chiung-chou | Sichuan Province
AMS7810_S250_U54_NH48_5	AMS China : Chiung-lai Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)</	Chiung-lai
AMS7810_S250_U54_NH48_6	AMS China : Ch'eng-tu Region (Raster Image)	GNS (NIMA)	China | Ch'eng-tu | Chengdu | Sichuan Sheng
AMS7810_S250_U54_NH48_6	AMS China : Ch'eng-tu Region (Raster Image)	None	Sichuan Province
AMS7810_S250_U54_NH48_7	AMS China : Sui-ning Region (Raster Image)	GNS (NIMA)	China | Suining | Sichuan Sheng | Chongqing Shi
AMS7810_S250_U54_NH48_7	AMS China : Sui-ning Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Sui-ning
AMS7810_S250_U54_NH48_7	AMS China : Sui-ning Region (Raster Image)	None	Sichuan Province
AMS7810_S250_U54_NH48_8	AMS China : Ta-chu Region (Raster Image)	GNS (NIMA)	China | Ta-chu | Dazhu | Zhuyang | Sichuan Sheng | Chongqing Shi
AMS7810_S250_U54_NH48_8	AMS China : Ta-chu Region (Raster Image)	None	Sichuan Province
AMS7810_S250_U54_NH48_9	AMS China : Jung-ching Region (Raster Image)	GNS (NIMA)	China | Jung-ching | Yandao | Sichuan Sheng
AMS7810_S250_U54_NH48_9	AMS China : Jung-ching Region (Raster Image)	None	Sichuan Province
AMS7810_S250_U54_NH49_1	AMS China : K'ai-hsien Region (Raster Image)	GNS (NIMA)	China | K'ai-hsien | Kaixian | Hanfeng | Sichuan Sheng | Shanxi Sheng | Chongqing Shi
AMS7810_S250_U54_NH49_1	AMS China : K'ai-hsien Region (Raster Image)	None	Sichuan Province | Shanxi Province
AMS7810_S250_U54_NH49_10	AMS China : Ta-yung Region (Raster Image)	GNS (NIMA)	China | Ta-yung | Dayong | Zhangjiajie | Yung-ting | Hunan Sheng | Hunan Province | Hubei Sheng
AMS7810_S250_U54_NH49_10	AMS China : Ta-yung Region (Raster Image)	None	Hubei Province
AMS7810_S250_U54_NH49_11	AMS China : Ch'ang-te Region (Raster Image)	GNS (NIMA)	China | Ch'ang-te | Changde | Wuling | Hubei Sheng | Hunan Sheng | Hunan Province
AMS7810_S250_U54_NH49_11	AMS China : Ch'ang-te Region (Raster Image)	None	Wu-ling | Hubei Province
AMS7810_S250_U54_NH49_12	AMS China : Y??eh-yang Region (Raster Image)	GNS (NIMA)	China | Y??eh-yang | Yongjiawan | Yochow | Hubei Sheng | Hunan Sheng | Hunan Province | Jiangxi Sheng
AMS7810_S250_U54_NH49_12	AMS China : Y??eh-yang Region (Raster Image)	None	Hubei Province | Jiangxi Province
AMS7810_S250_U54_NH49_13	AMS China : Sung-t'ao Region (Raster Image)	GNS (NIMA)	China | Sung-t'ao | Songtao | Guizhou Sheng | Hunan Sheng | Hunan Province | Chongqing Shi
AMS7810_S250_U54_NH49_13	AMS China : Sung-t'ao Region (Raster Image)	None	Guizhou Province
AMS7810_S250_U54_NH49_14	AMS China : Y??an-ling Region (Raster Image)	GNS (NIMA)	China | Yuanling | Shenchow | Hunan Sheng | Hunan Province
AMS7810_S250_U54_NH49_14	AMS China : Y??an-ling Region (Raster Image)	None	Y??an-ling
AMS7810_S250_U54_NH49_15	AMS China : I-yang Region (Raster Image)	GNS (NIMA)	China | I-yang | Yiyang | Hunan Sheng | Hunan Province
AMS7810_S250_U54_NH49_16	AMS China : Ch'ang-sha Region (Raster Image)	GNS (NIMA)	China | Ch'ang-sha | Langli | Hunan Sheng | Hunan Province | Jiangxi Sheng
AMS7810_S250_U54_NH49_16	AMS China : Ch'ang-sha Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Changsa
AMS7810_S250_U54_NH49_16	AMS China : Ch'ang-sha Region (Raster Image)	None	Jiangxi Province
AMS7810_S250_U54_NH49_2	AMS China : Feng-chieh Region (Raster Image)	GNS (NIMA)	China | Feng-chieh | Fengjie | Yong'an | K'uei-chou | Hubei Sheng | Shanxi Sheng | Chongqing Shi
AMS7810_S250_U54_NH49_2	AMS China : Feng-chieh Region (Raster Image)	None	Hubei Province | Shanxi Province
AMS7810_S250_U54_NH49_3	AMS China : Tzu-chung Region (Raster Image)	GNS (NIMA)	China | Tzu-chung | Yicheng | I-ch'eng | Hubei Sheng
AMS7810_S250_U54_NH49_3	AMS China : Tzu-chung Region (Raster Image)	None	Hubei Province
AMS7810_S250_U54_NH49_4	AMS China : An-lu Region (Raster Image)	GNS (NIMA)	China | Anlu | Te-an | An-lu | Zhongxiang | Chung-hsiang | Henan Sheng | Henan Province | Hubei Sheng
AMS7810_S250_U54_NH49_4	AMS China : An-lu Region (Raster Image)	None	Hubei Province
AMS7810_S250_U54_NH49_5	AMS China : Wan-hsien Region (Raster Image)	GNS (NIMA)	China | Wan-hsien | Wanxian | Hubei Sheng | Chongqing Shi
AMS7810_S250_U54_NH49_5	AMS China : Wan-hsien Region (Raster Image)	None	Hubei Province
AMS7810_S250_U54_NH49_6	AMS China : Chien-shih Region (Raster Image)	GNS (NIMA)	China | Chien-shih | Jianshi | Yezhou | Kien-shih | Hubei Sheng | Hunan Sheng | Hunan Province | Chongqing Shi
AMS7810_S250_U54_NH49_6	AMS China : Chien-shih Region (Raster Image)	None	Kienshih | Hubei Province
AMS7810_S250_U54_NH49_7	AMS China : I-ch'ang Region (Raster Image)	GNS (NIMA)	China | I-chang | Yichang | Tung-hu | Hubei Sheng | Hunan Sheng | Hunan Province
AMS7810_S250_U54_NH49_7	AMS China : I-ch'ang Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	I-ch'ang
AMS7810_S250_U54_NH49_7	AMS China : I-ch'ang Region (Raster Image)	None	Hubei Province
AMS7810_S250_U54_NH49_8	AMS China : Hsiao-kan Region (Raster Image)	GNS (NIMA)	China | Hsiao-kan | Xiaogan | Siaokan | Hubei Sheng
AMS7810_S250_U54_NH49_8	AMS China : Hsiao-kan Region (Raster Image)	None	Hubei Province
AMS7810_S250_U54_NH49_9	AMS China : P'eng-shui Region (Raster Image)	GNS (NIMA)	China | Pengshui | Hanjia | Hubei Sheng | Guizhou Sheng | Hunan Sheng | Hunan Province | Chongqing Shi
AMS7810_S250_U54_NH49_9	AMS China : P'eng-shui Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	P'eng-shui
AMS7810_S250_U54_NH50_1	AMS China : Ma-ch'eng Region (Raster Image)	GNS (NIMA)	China | Ma-ch'eng | Macheng | Hubei Sheng | Henan Sheng | Anhui Sheng
AMS7810_S250_U54_NH50_1	AMS China : Ma-ch'eng Region (Raster Image)	None	Hubei Province | Henan Province | Anhui Province
AMS7810_S250_U54_NH50_10	AMS China : Chiu-chiang Region (Raster Image)	GNS (NIMA)	China | Chiu-chiang | Jiujiang | Kiukiang | Jiangxi Sheng | Hubei Sheng | Anhui Sheng
AMS7810_S250_U54_NH50_10	AMS China : Chiu-chiang Region (Raster Image)	None	Jiangxi Province | Hubei Province | Anhui Province
AMS7810_S250_U54_NH50_11	AMS China : Fou-liang Region (Raster Image)	GNS (NIMA)	China | Fou-liang | Jingdezhen | Kingtehchen | Jiangxi Sheng | Anhui Sheng | Zhejiang Sheng
AMS7810_S250_U54_NH50_11	AMS China : Fou-liang Region (Raster Image)	None	Jiangxi Province | Anhui Province | Zhejiang Province
AMS7810_S250_U54_NH50_12	AMS China : Chin-hua Region (Raster Image)	GNS (NIMA)	China | Chin-hua | Jinhua | Kinhwa | Zhejiang Sheng | Anhui Sheng
AMS7810_S250_U54_NH50_12	AMS China : Chin-hua Region (Raster Image)	None	Zhejiang Province | Anhui Province
AMS7810_S250_U54_NH50_13	AMS China : Ch'ing-chiang Region (Raster Image)	GNS (NIMA)	China | Ch'ing-chiang | Linjiang | Linkiang | Jiangxi Sheng | Hunan Sheng | Hunan Province
AMS7810_S250_U54_NH50_13	AMS China : Ch'ing-chiang Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Qingjiang
AMS7810_S250_U54_NH50_13	AMS China : Ch'ing-chiang Region (Raster Image)	None	Jiangxi Province
AMS7810_S250_U54_NH50_14	AMS China : Nan-ch'ang Region (Raster Image)	GNS (NIMA)	China | Nanchang | Jiangxi Sheng
AMS7810_S250_U54_NH50_14	AMS China : Nan-ch'ang Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Nan-ch'ang
AMS7810_S250_U54_NH50_14	AMS China : Nan-ch'ang Region (Raster Image)	None	Jiangxi Province
AMS7810_S250_U54_NH50_15	AMS China : Shang-jao Region (Raster Image)	GNS (NIMA)	China | Shang-jao | Shangrao | Xuri | Kwangsin | Jiangxi Sheng | Zhejiang Sheng | Fujian Sheng
AMS7810_S250_U54_NH50_15	AMS China : Shang-jao Region (Raster Image)	None	Jiangxi Province | Zhejiang Province | Fujian Province
AMS7810_S250_U54_NH50_16	AMS China : Ch'Â¿Â¿-hsien Region (Raster Image)	GNS (NIMA)	China | Ch'Â¿Â¿-hsien | Quxian | Quzhou | Zhejiang Sheng | Fujian Sheng
AMS7810_S250_U54_NH50_16	AMS China : Ch'Â¿Â¿-hsien Region (Raster Image)	None	Zhejiang Province | Fujian Province
AMS7810_S250_U54_NH50_2	AMS China : Liu-an Region (Raster Image)	GNS (NIMA)	China | Liu-an | Lu'an | Anhui Sheng | Henan Sheng | Hubei Sheng
AMS7810_S250_U54_NH50_2	AMS China : Liu-an Region (Raster Image)	None	Anhui Province | Henan Province | Hubei Province
AMS7810_S250_U54_NH50_3	AMS China : Ho-fei Region (Raster Image)	GNS (NIMA)	China | Ho-fei | Hefei | Luchow | Anhui Sheng | Jiangsu Sheng
AMS7810_S250_U54_NH50_3	AMS China : Ho-fei Region (Raster Image)	None	Anhui Province | Jiangsu Province
AMS7810_S250_U54_NH50_4	AMS China : Wu-chin Region (Raster Image)	GNS (NIMA)	China | Wu-chin | Wujin | Changzhou | Changchow | Anhui Sheng | Jiangsu Sheng | Zhejiang Sheng
AMS7810_S250_U54_NH50_4	AMS China : Wu-chin Region (Raster Image)	None	Anhui Province | Jiangsu Province | Zhejiang Province
AMS7810_S250_U54_NH50_5	AMS China : Han-k'ou Region (Raster Image)	GNS (NIMA)	China | Hankou | Hankow | Hubei Sheng
AMS7810_S250_U54_NH50_5	AMS China : Han-k'ou Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Han-k'ou
AMS7810_S250_U54_NH50_5	AMS China : Han-k'ou Region (Raster Image)	None	Hubei Province
AMS7810_S250_U54_NH50_6	AMS China : T'ai-hu Region (Raster Image)	GNS (NIMA)	China | Taihu | Anhui Sheng | Jiangxi Sheng | Hubei Sheng
AMS7810_S250_U54_NH50_6	AMS China : T'ai-hu Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	T'ai-hu
AMS7810_S250_U54_NH50_6	AMS China : T'ai-hu Region (Raster Image)	None	Anhui Province | Jiangxi Province | Hubei Province
AMS7810_S250_U54_NH50_7	AMS China : Huai-ning Region (Raster Image)	GNS (NIMA)	China | Huai-ning | Anqing | Anking | Anhui Sheng
AMS7810_S250_U54_NH50_7	AMS China : Huai-ning Region (Raster Image)	None	Anhui Province
AMS7810_S250_U54_NH50_8	AMS China : HsÂ¿Â¿an-ch'eng Region (Raster Image)	GNS (NIMA)	China | HsÂ¿Â¿an-ch'eng | Xuancheng | Xuanzhou | SÂ¿Â¿ancheng | Anhui Sheng | Zhejiang Sheng
AMS7810_S250_U54_NH50_8	AMS China : HsÂ¿Â¿an-ch'eng Region (Raster Image)	None	Anhui Province | Zhejiang Province
AMS7810_S250_U54_NH50_9	AMS China : Hsiu-shui Region (Raster Image)	GNS (NIMA)	China | Hsiu-shui | Yining | Xiushui | Siushui | Hubei Sheng | Jiangxi Sheng
AMS7810_S250_U54_NH50_9	AMS China : Hsiu-shui Region (Raster Image)	None	Hubei Province | Jiangxi Province
AMS7810_S250_U54_NH51_1	AMS China : Shang-hai, West Region (Raster Image)	GNS (NIMA)	China | Shanghai | Shanghai Shi | Jiangsu Sheng | Zhejiang Sheng
AMS7810_S250_U54_NH51_1	AMS China : Shang-hai, West Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Shang-hai
AMS7810_S250_U54_NH51_1	AMS China : Shang-hai, West Region (Raster Image)	None	Jiangsu Province | Zhejiang Province
AMS7810_S250_U54_NH51_10	AMS China : Yin-hsien Region (Raster Image)	GNS (NIMA)	China | Yin-hsien | Ningbo | Ning-po | Zhejiang Sheng
