layer_id	Title	Thesaurus	placekeys
AMS7810_S250_U54_NL50_8	AMS China : Lama HÃ‚Â¿Ã‚Â¿ryee SÃ‚Â¿Ã‚Â¿me Region (Raster Image)	Gazetteer of the People's Republic of China (US Defence Mapping Agency, 1979)	Lama HÃ‚Â¿Ã‚Â¿ryee SÃ‚Â¿Ã‚Â¿me
AM_AMS_NB3002L	AgnibilÃƒÂ©krou region, CÃƒÂ´te d'Ivoire and Ghana, 1954, Army Map Service (AMS) NB 30-2 (Raster Image)	GNS	Ghana
AM_AMS_NB3314L	Batouri region, Cameroon and Central African Republic, 1963, Army Map Service (AMS) NB 33-14 (Raster Image)	GNS	Central African Republic
AM_AMS_NC2806L	Katchek region, Guinea and Guinea-Bissau, 1953, Army Map Service (AMS) NC 28-6 (Raster Image)	GNS	Guinea-Bissau
AM_AMS_NC2901L	TouguÃƒÂ© region, Guinea and Mali, 1953, Army Map Service (AMS) NC 29-1 (Raster Image)	GNS	Mali
AM_AMS_NC2908L	Tengrela region, CÃƒÂ´te d'Ivoire and Mali, 1956, Army Map Service (AMS) NC 29-8 (Raster Image)	GNS	Mali
AM_AMS_NC2915L	Beyla region, Guinea and CÃƒÂ´te d'Ivoire, 1953, Army Map Service (AMS) NC 29-15 (Raster Image)	GNS	CÃƒÂ´te d'Ivoire
AM_AMS_NC3001L	Sikasso region, Mali and Burkina Faso, 1954, Army Map Service (AMS) NC 30-1 (Raster Image)	GNS	Burkina Faso
AM_AMS_NC3007L	Wa region, Ghana and Burkina Faso, 1955, Army Map Service (AMS) NC 30-7 (Raster Image)	GNS	Burkina Faso
AM_AMS_NC3010L	TÃƒÂ©hini region, CÃƒÂ´te d'Ivoire and Burkina Faso, 1955, Army Map Service (AMS) NC 30-10 (Raster Image)	GNS	Burkina Faso
AM_AMS_NC3015L	Bondoukou region, CÃƒÂ´te d'Ivoire and Ghana, 1954, Army Map Service (AMS) NC 30-15 (Raster Image)	GNS	Ghana
AM_AMS_ND3001L	Nampala region, Mali and Mauritania, 1953, Army Map Service (AMS) ND 30-1 (Raster Image)	GNS	Mauritania
AM_AMS_ND3008L	Dori region, Burkina Faso and Mali, 1954, Army Map Service (AMS) ND 30-8 (Raster Image)	GNS	Mali
AM_AMS_ND3010L	Tougan region, Burkina Faso and Mali, 1954, Army Map Service (AMS) ND 30-10 (Raster Image)	GNS	Mali
AM_AMS_ND3013L	Koutiala region, Mali and Burkina Faso 1954, Army Map Service (AMS) ND 30-13 (Raster Image)	GNS	Burkina Faso
AM_AMS_NG3203L	Hassi Bourarhet region, Algeria, and Libya, 1952, Army Map Service (AMS) NG 32-3 (Raster Image)	GNS	Libya
AM_AMS_NH2911L	Akka region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 29-11 (Raster Image)	GNS	Algeria
AM_AMS_NH2912L	Tissint region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 29-12 (Raster Image)	GNS	Algeria
AM_AMS_NH3002L	Boudenib region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-2 (Raster Image)	GNS	Algeria
AM_AMS_NH3003L	BÃƒÂ©char region, Algeria and Morocco, 1953, Army Map Service (AMS) NH 30-3 (Raster Image)	GNS	Morocco
AM_AMS_NH3005L	Zagora region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-5 (Raster Image)	GNS	Algeria
AM_AMS_NH3006L	Taouz region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-6 (Raster Image)	GNS	Algeria
AM_AMS_NH3009L	Mhamid region, Morocco and Algeria, 1953, Army Map Service (AMS) NH 30-9 (Raster Image)	GNS	Algeria
AM_AMS_NH3204L		GNS	Tunisia
AM_AMS_NH3501L		GNS	Egypt
AM_AMS_NH3505L		GNS	Egypt
AM_AMS_NH3509L		GNS	Egypt
AM_AMS_NI3015L	Bou Arfa region, Morocco, and Algeria, 1953, Army Map Service (AMS) NI 30-15 (Raster Image)	GNS	Algeria
AM_AMS_NI3202L	TÃƒÂ©bessa region, Algeria, and Tunisia, 1958, Army Map Service (AMS) NI 32-2 (Raster Image)	GNS	Tunisia
AM_AMS_NI3206L	Gafsa region, Tunisia, and Algeria, 1959, Army Map Service (AMS) NI 32-6 (Raster Image)	GNS	Algeria
AM_ONC_M07L	Seychelles, 1981, Operational Navigation Chart (ONC) M-7 (Raster Image)	GNS	Seychelles
AM_ONC_P06L	Madagascar, 1986, Operational Navigation Chart (ONC) P-6 (Raster Image)	GNS	Madagascar
AM_ONC_Q06L	Madagascar, 1983, Operational Navigation Chart (ONC) Q-6 (Raster Image)	GNS	Madagascar
AM_ONC_R04L	South Africa, 1982, Operational Navigation Chart (ONC) R-4 (Raster Image)	GNS	South Africa
AM_TPC_H01AL	Morocco, Ilhas Selvagens, Portugal, and Canary Islands, Spain, 1996, Tactical Pilotage Chart (TPC) H-1A (Raster Image)	GNS	Morocco
AM_TPC_H02BL	Algeria, 1995, Tactical Pilotage Chart (TPC) H-2B (Raster Image)	GNS	Algeria
AM_TPC_H02CL	Algeria, 1985, Tactical Pilotage Chart (TPC) H-2C (Raster Image)	GNS	Algeria
AM_TPC_H04AL	Libya, 1995, Tactical Pilotage Chart (TPC) H-4A (Raster Image)	GNS	Libya
AM_TPC_H04DL	Libya, 1980, Tactical Pilotage Chart (TPC) H-4D (Raster Image)	GNS	Libya
AM_TPC_J05CL	Sudan, 1994, Tactical Pilotage Chart (TPC) J-5C (Raster Image)	GNS	Sudan
AM_TPC_K04BL	Sudan, 1985, Tactical Pilotage Chart (TPC) K-4B (Raster Image)	GNS	Sudan
AM_TPC_K04CL	Sudan, 1984, Tactical Pilotage Chart (TPC) K-4C (Raster Image)	GNS	Sudan
AM_TPC_L01AL	Sierra Leone, 1987, Tactical Pilotage Chart (TPC) L-1A (Raster Image)	GNS	Sierra Leone
AM_TPC_M02BL	Isla de AnnobÃƒÂ³n , Equatorial Guinea, and Sao Tome and Principe, 1991, Tactical Pilotage Chart (TPC) M-2B (Raster Image)	GNS	Sao Tome and Principe
AM_TPC_M06CL	Seychelles, 1996, Tactical Pilotage Chart (TPC) M-6C (Raster Image)	GNS	Seychelles
AM_TPC_M07AL	Seychelles, 1984, Tactical Pilotage Chart (TPC) M-7A (Raster Image)	GNS	Seychelles
AM_TPC_M07DL	Seychelles, 1996, Tactical Pilotage Chart (TPC) M-7D (Raster Image)	GNS	Seychelles
AM_TPC_N03CL	Angola, 1986, Tactical Pilotage Chart (TPC) N-3C (Raster Image)	GNS	Angola
AM_TPC_N06CL	Madagascar, 1983, Tactical Pilotage Chart (TPC) N-6C (Raster Image)	GNS	Madagascar
AM_TPC_N07DL	ÃƒÅ½le Tromelin, 1984, Tactical Pilotage Chart (TPC) N-7D (Raster Image)	GNS	Tromelin, ÃƒÅ½le
AM_TPC_P06BL	Madagascar, 1983, Tactical Pilotage Chart (TPC) P-6B (Raster Image)	GNS	Madagascar
AM_TPC_P06CL	Madagascar, 1984, Tactical Pilotage Chart (TPC) P-6C (Raster Image)	GNS	Madagascar
AM_TPC_P06DL	Madagascar, 1984, Tactical Pilotage Chart (TPC) P-6D (Raster Image)	GNS	Madagascar
AM_TPC_Q04AL	Namibia, 1985, Tactical Pilotage Chart (TPC) Q-4A (Raster Image)	GNS	Namibia
AM_TPC_Q05CL	South Africa, 1985, Tactical Pilotage Chart (TPC) Q-5C (Raster Image)	GNS	South Africa
AM_TPC_Q06BL	Madagascar, 1982, Tactical Pilotage Chart (TPC) Q-6B (Raster Image)	GNS	Madagascar
AM_TPC_R04AL	South Africa, 1985, Tactical Pilotage Chart (TPC) R-4A (Raster Image)	GNS	South Africa
AM_TPC_R04BL	South Africa, 1985, Tactical Pilotage Chart (TPC) R-4B (Raster Image)	GNS	South Africa
BOSPARCELA	Parcels		Boston
BWSCBUILDINGA	Buildings		Boston
BWSCHYDRO	Hydrography		Boston
BWSCSTREETCL	Street Center Lines		Boston
BWSCTOPOL	Contours		Boston
BWSCTRANS	Pavement		Boston
CH2000_ADMINCOAST	China 2000 administrative boundary lines, coastline, and islands	GNS	China
CH2000_A_A	China county boundary with 2000 population Census data from 100% Short Form data (Part A: Tables A1-1 to A1-5)	GNS	China
CH2000_A_B	China county boundary with 2000 population Census data from 100% Short Form data (Part B: Table A1-6)	GNS	China
CH2000_A_C	China county boundary with 2000 population Census data from 100% Short Form data (Part C: Tables A1-7 to A1-14)	GNS	China
CH2000_A_D	China county boundary with 2000 population Census data from 100% Short Form data (Part D: Tables A3 to A6)	GNS	China
CH2000_A_E	China county boundary with 2000 population Census data from 100% Short Form data (Part E: Tables A7 to A8)	GNS	China
CH2000_COUNTYLN	China 2000 county boundary lines	GNS	China
CH2000_HIGHWAY	China 2000 highways	GNS	China
CH2000_L_A	China county boundary with 2000 population Census data from 9.5% Long Form data (Part A: Tables L1-1 to L1-9)	GNS	China
CH2000_L_B	China county boundary with 2000 population Census data from 9.5% Long Form data (Part B: Table L4-1 categories 1-171)	GNS	China
CH2000_L_C	China county boundary with 2000 population Census data from 9.5% Long Form data (Part C: Table L4-1 categories 172-324)	GNS	China
CH2000_L_D	China county boundary with 2000 population Census data from 9.5% Long Form data (Part D: Tables L4-2 to L6-9)	GNS	China
CH2000_L_E	China county boundary with 2000 population Census data from 9.5% Long Form data (Part E: Tables L7-1 to L7-3)	GNS	China
CH2000_L_F	China county boundary with 2000 population Census data from 9.5% Long Form data (Part F: Tables L7-4 to L7-8)	GNS	China
CH2000_L_G	China county boundary with 2000 population Census data from 9.5% Long Form data (Part G: Tables L8-1 to L8-6)	GNS	China
CH2000_MAJORRIVERS	China 2000 major rivers	GNS	China
CH2000_PROVINCE	China 2000 province boundaries	GNS	China
CH2000_RAILWAY	China 2000 railways	GNS	China
CH2000_RIVERS	China 2000 other rivers	GNS	China
CH2000_STATEROAD	China 2000 state roads	GNS	China
CH2000_TRUNKROAD	China 2000 provincial trunk roads	GNS	China
CHGIS_V4_1820_LAKES_PGN	CHGIS Version 4 : China 1820 Lakes and River Banks	GNS (NGA)	China
CHGIS_V4_1820_PROV_PGN	CHGIS Version 4 : 1820 Provinces	GNS (NGA)	China
CHGIS_V4_1820_PROV_PTS	CHGIS Version 4 : China 1820 Province Capitals	GNS (NGA)	China
CHGIS_V4_1820_RIVER_CODED_LINE	CHGIS Version 4 : 1820 Rivers Coded by Strahler Stream Order	GNS (NGA)	China
CHGIS_V4_1820_RIVER_LINE	CHGIS Version 4 : DCW East Asia 1990 Rivers	GNS (NGA)	China
CHGIS_V4_1911_CNTY_PGN	China Historical GIS Version 4 : China 1911 Counties	GNS (NGA)	China
CHGIS_V4_1911_CNTY_PTS	China Historical GIS Version 4 : China 1911 County Capitals	GNS (NGA)	China
CHGIS_V4_1911_PREF_PGN	China Historical GIS Version 4 : China 1911 Prefectures	GNS (NGA)	China
CHGIS_V4_1911_PREF_PTS	China Historical GIS Version 4 : China 1911 Prefecture Capitals	GNS (NGA)	China
CHGIS_V4_1911_PROV_PGN	China Historical GIS Version 4 : China 1911 Provinces	GNS (NGA)	China
CHGIS_V4_1911_PROV_PTS	China Historical GIS Version 4 : China 1911 Province Capitals	GNS (NGA)	China
CHGIS_V4_1911_TWN_PTS	China Historical GIS Version 4 : China 1911 Towns and Villages	GNS (NGA)	China
CHGIS_V4_1990_PREF_PGN	CHGIS Version 4 : CITAS 1990 China Districts	GNS (NGA)	China
CHGIS_V4_1990_PROV_PGN	CHGIS Version 4 : CITAS 1990 China Provinces	GNS (NGA)	China
CHGIS_V4_1997_PROV_PGN	CHGIS Version 4 : CITAS 1997 China Provinces (GBK)	GNS (NGA)	China
CHGIS_V4_BUDDHIST_PTS	CHGIS Version 4 : Buddhist Temples (UTF)	GNS (NGA)	China
CHGIS_V4_CHINAW_PTS_GBK	CHGIS Version 4 : ChinaW Dataset:  Cities, County Seats and Yamen (1820-1893)	GNS (NGA)	China
CH_CENSUS1953	China historical 1953 county population census data	GNS	China
CH_CENSUS1964	China historical 1964 county population census data	GNS	China
CH_CENSUS1982	China historical 1982 county population census data	GNS	China
CH_CENSUS1990_PARTA	China historical 1990 county population census data - Part A	GNS	China
CH_CENSUS1990_PARTB	China historical 1990 county population census data - Part B	GNS	China
CH_CENSUS2000	China historical 2000 county population census data	GNS	China
CH_PROVINCE1953	China historical 1953 province boundaries	GNS	China
CH_PROVINCE1964	China historical 1964 province boundaries	GNS	China
CH_PROVINCE1982	China historical 1982 province boundaries	GNS	China
CH_PROVINCE1990	China historical 1990 province boundaries	GNS	China
CH_PROVINCE2000	China historical 2000 province boundaries	GNS	China
CHGIS_V4_NIMA_MTNS_PTS	CHGIS Version 4 : NIMA China Mountains	GNS (NGA)	China
CHGIS_V4_NIMA_ROCKS_PTS	CHGIS Version 4 : NIMA China Coastal Rocks and Islands	GNS (NGA)	China
CHGIS_V4_PHYSMACROREG_PGN	CHGIS Version 4 : Physiographic Macroregions of China Proper	GNS (NGA)	China
CHGIS_V4_RAS_1871_NEIMENG_PTS	CHGIS Version 4 : Inner Mongolia 1871 Points	GNS (NGA)	China
CHGIS_V4_RAS_1876_XINJIANG_PTS	CHGIS Version 4 : Xinjiang 1876 Points	GNS (NGA)	China
CHGIS_V4_RAS_1884_QINGHAI_PTS	CHGIS Version 4 : Qinghai 1884 Points	GNS (NGA)	China
CHGIS_V4_RAS_1884_TARIM_PTS	CHGIS Version 4 : Tarim Basin 1884 Points	GNS (NGA)	China
CHGIS_V4_RAS_1899_MK_PTS	CHGIS Version 4 : Mongolia - Kham 1899 Points	GNS (NGA)	China
CHGIS_V4_RAS_1900_TK_PTS	CHGIS Version 4 : Kham 1900 Points	GNS (NGA)	China
CHGIS_V4_RAS_1904_TIBET_PTS	CHGIS Version 4 : Tibet 1904 Points	GNS (NGA)	China
CHGIS_V4_TIME_CNTY_PTS_UTF	CHGIS Version 4 : China 222 BCE to 1911 CE County Capitals	GNS (NGA)	China
CHGIS_V4_TIME_PREF_PGN_UTF	CHGIS Version 4 : China 222 BCE to 1911 CE Prefectures	GNS (NGA)	China
CHGIS_V4_TIME_PREF_PTS_UTF	CHGIS Version 4 : China 222 BCE to 1911 CE Prefecture Capitals	GNS (NGA)	China
CHGIS_V4_TIME_PROV_PGN_UTF	CHGIS Version 4 : China 222 BCE to 1911 CE Provinces	GNS (NGA)	China
CHGIS_V4_TIME_PROV_PTS_UTF	CHGIS Version 4 : China 222 BCE to 1911 CE Province Capitals	GNS (NGA)	China
CHGIS_V4_TIME_REG_PGN_UTF	CHGIS Version 4 : China 222 BCE to 1911 CE Regime Boundaries	GNS (NGA)	China
CHGIS_V4_TIME_REG_PTS_UTF	CHGIS Version 4 : China 222 BCE to 1911 CE Regime Capitals	GNS (NGA)	China
DMA50K_49763L	Ngara region, Tanzania and Burundi, 1994, Defense Mapping Agency (DMA) Series Y745, Sheet 4976-III (Raster Image)	GNS	Burundi
ESRI03CNTRY02	ESRI Data & Maps 2003 : World Countries 2002	None	World
ESRI03EURPURPOWER	ESRI Data & Maps 2003 : Europe Province/State Purchasing Power	LCSH	Europe
ESRI03USAREACODE	ESRI Data & Maps 2003 : U.S. Telephone Area Code Boundaries	LCSH	United States
ESRI03USCD107	ESRI Data & Maps 2003 : U.S. 107th Congressional Districts	LCSH	United States
ESRI03USHIGHWAYS	ESRI Data & Maps 2003 : U.S. National Transportation Atlas Highways	LCSH	United States
ESRI04AKBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Alaska	GNIS	Alaska
ESRI04ALBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Alabama	GNIS	Alabama
ESRI04ARBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Arkansas	GNIS	Arkansas
ESRI04AZBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Arizona	GNIS	Arizona
ESRI04CABLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : California	GNIS	California
ESRI04CANAREACD	ESRI Data & Maps 2004 : Canada Telephone Area Code Boundaries	LCSH	Canada
ESRI04CANMDCITIES	ESRI Data & Maps 2004 : Canada Middle Cities	LCSH	Canada
ESRI04CANMJCITIES	ESRI Data & Maps 2004 : Canada Major Cities	LCSH	Canada
ESRI04CANMJRRDS	ESRI Data & Maps 2004 : Canada Highways	LCSH	Canada
ESRI04CANMUNICP	ESRI Data & Maps 2004 : Canada Municipalities	LCSH	Canada
ESRI04CANNATLPARK	ESRI Data & Maps 2004 : Canada National Parks	LCSH	Canada
ESRI04CANPOSTAL	ESRI Data & Maps 2004 : Canada FSA Postal Centroids	LCSH	Canada
ESRI04CANPRVNCE	ESRI Data & Maps 2004 : Canada Provinces	LCSH	Canada
ESRI04CANREGNMUNI	ESRI Data & Maps 2004 : Canada Regional Municipalities	LCSH	Canada
ESRI04CANWATER	ESRI Data & Maps 2004 : Canada Water Bodies	LCSH	Canada
ESRI04COBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Colorado	GNIS	Colorado
ESRI04CTBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Connecticut	GNIS	Connecticut
ESRI04DCBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : District of Columbia	GNIS	District of Columbia
ESRI04DEBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Delaware	GNIS	Delaware
ESRI04EURCITIES	ESRI Data & Maps 2004 : Europe Cities	LCSH	Europe
ESRI04EURCNTDEMOG	ESRI Data & Maps 2004 : Europe Countries Demographics	LCSH	Europe
ESRI04EURCOUNTRY	ESRI Data & Maps 2004 : Europe Countries	LCSH	Europe
ESRI04EURFERRY	ESRI Data & Maps 2004 : Europe Ferries	LCSH	Europe
ESRI04EURLV1PROV	ESRI Data & Maps 2004 : Europe Level 1 Provinces	LCSH	Europe
ESRI04EURLV2PROV	ESRI Data & Maps 2004 : Europe Level 2 Provinces	LCSH	Europe
ESRI04EURLV3PROV	ESRI Data & Maps 2004 : Europe Level 3 Provinces	LCSH	Europe
ESRI04EURMJROADS	ESRI Data & Maps 2004 : Europe Major Roads	LCSH	Europe
ESRI04EURMJWATER	ESRI Data & Maps 2004 : Europe Major Water	LCSH	Europe
ESRI04EURPLACES	ESRI Data & Maps 2004 : Europe Places	LCSH	Europe
ESRI04EURPRVDEMOG	ESRI Data & Maps 2004 : Europe Province/State Demographics	LCSH	Europe
ESRI04EURRAILS	ESRI Data & Maps 2004 : Europe Railroads	LCSH	Europe
ESRI04EURREGDEMOG	ESRI Data & Maps 2004 : Europe Regional Demographics	LCSH	Europe
ESRI04EURROADS	ESRI Data & Maps 2004 : Europe Roads	LCSH	Europe
ESRI04EURRRSTN	ESRI Data & Maps 2004 : Europe Railroad Stations	LCSH	Europe
ESRI04EURURBAN	ESRI Data & Maps 2004 : Europe Urbanized Areas	LCSH	Europe
ESRI04EURWATER	ESRI Data & Maps 2004 : Europe Water	LCSH	Europe
ESRI04FLBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Florida	GNIS	Florida
ESRI04GABLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Georgia	GNIS	Georgia
ESRI04GEPLZZIP1	ESRI Data & Maps 2004 : Germany One-Digit Zip Code Zones (PLZgrenzen)	LCSH	Germany
ESRI04GEPLZZIP2	ESRI Data & Maps 2004 : Germany Two-Digit Zip Code Regions (PLZgrenzen)	LCSH	Germany
ESRI04GEPLZZIP5	ESRI Data & Maps 2004 : Germany Five-Digit Zip Code Areas (PLZgrenzen)	LCSH	Germany
ESRI04HIBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Hawaii	GNIS	Hawaii
ESRI04IABLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Iowa	GNIS	Iowa
ESRI04IDBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Idaho	GNIS	Idaho
ESRI04ILBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Illinois	GNIS	Illinois
ESRI04INBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Indiana	GNIS	Indiana
ESRI04KSBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Kansas	GNIS	Kansas
ESRI04KYBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Kentucky	GNIS	Kentucky
ESRI04LABLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Louisiana	GNIS	Louisiana
ESRI04MABLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Massachusetts	GNIS	Massachusetts
ESRI04MDBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Maryland	GNIS	Maryland
ESRI04MEBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Maine	GNIS	Maine
ESRI04MIBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Michigan	GNIS	Michigan
ESRI04MNBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Minnesota	GNIS	Minnesota
ESRI04MOBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Missouri	GNIS	Missouri
ESRI04MSBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Mississippi	GNIS	Mississippi
ESRI04MTBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Montana	GNIS	Montana
ESRI04MXCITIES	ESRI Data & Maps 2004 : Mexico Cities	LCSH	Mexico
ESRI04MXCNTOUR	ESRI Data & Maps 2004 : Mexico Contours	LCSH	Mexico
ESRI04MXHYDROL	ESRI Data & Maps 2004 : Mexico Rivers and Streams	LCSH	Mexico
ESRI04MXHYDROP	ESRI Data & Maps 2004 : Mexico Water Bodies	LCSH	Mexico
ESRI04MXMUNI	ESRI Data & Maps 2004 : Mexico Municipalities	LCSH	Mexico
ESRI04MXRAILS	ESRI Data & Maps 2004 : Mexico Railroads	LCSH	Mexico
ESRI04MXROADS	ESRI Data & Maps 2004 : Mexico Roads	LCSH	Mexico
ESRI04MXSTATES	ESRI Data & Maps 2004 : Mexico States	LCSH	Mexico
ESRI04MXURBAN	ESRI Data & Maps 2004 : Mexico Urban Areas	LCSH	Mexico
ESRI04NCBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : North Carolina	GNIS	North Carolina
ESRI04NDBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : North Dakota	GNIS	North Dakota
ESRI04NEBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Nebraska	GNIS	Nebraska
ESRI04NHBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : New Hampshire	GNIS	New Hampshire
ESRI04NJBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : New Jersey	GNIS	New Jersey
ESRI04NMBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : New Mexico	GNIS	New Mexico
ESRI04NVBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Nevada	GNIS	Nevada
ESRI04NYBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : New York	GNIS	New York
ESRI04OHBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Ohio	GNIS	Ohio
ESRI04OKBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Oklahoma	GNIS	Oklahoma
ESRI04ORBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Oregon	GNIS	Oregon
ESRI04PABLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Pennsylvania	GNIS	Pennsylvania
ESRI04RIBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Rhode Island	GNIS	Rhode Island
ESRI04SCBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : South Carolina	GNIS	South Carolina
ESRI04SDBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : South Dakota	GNIS	South Dakota
ESRI04TNBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Tennessee	GNIS	Tennessee
ESRI04TXBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : Texas	GNIS	Texas
ESRI04USBLKGRP	ESRI Data & Maps 2004 : U.S. Census Block Groups	LCSH	United States
ESRI04USBLKPOP	ESRI Data & Maps 2004 : U.S. Census Block Centroid Populations : United States	LCSH	United States
ESRI04USCBSA	ESRI Data & Maps 2004 : U.S. Core Based Statistical Areas	LCSH	United States
ESRI04USCOUNTIES	ESRI Data & Maps 2004 : U.S. Counties (Generalized)	LCSH	United States
ESRI04USDTL_CNTY	ESRI Data & Maps 2004 : U.S. Counties (Detailed)	LCSH	United States
ESRI04USDTL_CNTYBND	ESRI Data & Maps 2004 : U.S. County Boundaries	LCSH	United States
